Date,azo,bac,dpz,googl,msft,tgt
2021-08-20,1640.760009765625,39.97178649902344,507.6932373046875,2748.590087890625,303.8041687011719,252.53720092773438
2021-08-23,1622.97998046875,40.50646209716797,507.6932373046875,2800.830078125,304.0936584472656,251.670166015625
2021-08-24,1599.97998046875,41.070838928222656,499.7817077636719,2825.22998046875,302.0673522949219,249.79656982421875
2021-08-25,1613.4100341796875,41.73423385620117,510.30389404296875,2841.580078125,301.45849609375,250.29486083984375
2021-08-26,1588.9000244140625,41.62531661987305,508.7594299316406,2828.81005859375,298.5438232421875,248.11233520507812
2021-08-27,1548.489990234375,42.07087707519531,510.0348205566406,2880.080078125,299.17266845703125,248.33157348632812
2021-08-30,1555.7099609375,41.249061584472656,515.3955688476562,2891.81005859375,303.03558349609375,248.51097106933594
2021-08-31,1549.1500244140625,41.33817672729492,515.036865234375,2893.949951171875,301.3287353515625,246.13906860351562
2021-09-01,1540.0899658203125,40.78369903564453,513.55224609375,2904.31005859375,301.27880859375,245.53114318847656
2021-09-02,1520.6500244140625,40.823509216308594,515.4353637695312,2865.739990234375,300.60003662109375,244.97305297851562
2021-09-03,1537.25,40.853363037109375,512.6553955078125,2874.7900390625,300.590087890625,243.47816467285156
2021-09-07,1526.219970703125,41.1220703125,512.1771240234375,2885.610107421875,299.6318054199219,241.89356994628906
2021-09-08,1556.3499755859375,40.58465576171875,519.500732421875,2873.820068359375,299.6617431640625,245.27203369140625
2021-09-09,1551.8900146484375,40.73394012451172,514.2695922851562,2870.820068359375,296.7071838378906,244.60430908203125
2021-09-10,1550.56005859375,40.07710266113281,509.0384216308594,2817.52001953125,295.16998291015625,243.70736694335938
2021-09-13,1553.0999755859375,40.743892669677734,509.2676086425781,2846.64990234375,296.4476318359375,242.2722930908203
2021-09-14,1563.77001953125,39.64916229248047,506.07318115234375,2850.889892578125,299.2425537109375,241.4152069091797
2021-09-15,1596.719970703125,39.947723388671875,504.6756286621094,2888.590087890625,304.26336669921875,243.30873107910156
2021-09-16,1607.4200439453125,40.25624084472656,510.31573486328125,2872.199951171875,304.6626281738281,246.10916137695312
2021-09-17,1592.8800048828125,40.305999755859375,502.6591796875,2816.0,299.3223876953125,245.8301239013672
2021-09-20,1585.1600341796875,38.92265701293945,496.19049072265625,2774.389892578125,293.7625427246094,241.3155517578125
2021-09-21,1643.0699462890625,38.942562103271484,497.2785949707031,2780.659912109375,294.2616271972656,240.48837280273438
2021-09-22,1683.760009765625,39.947723388671875,494.6531982421875,2805.669921875,298.03472900390625,240.94680786132812
2021-09-23,1687.7900390625,41.490299224853516,491.94793701171875,2824.320068359375,299.012939453125,241.84373474121094
2021-09-24,1694.8299560546875,41.93814468383789,488.9831237792969,2844.300048828125,298.8033447265625,240.61793518066406
2021-09-27,1691.3299560546875,43.05277633666992,486.3777160644531,2821.43994140625,293.6328125,237.76766967773438
2021-09-28,1688.5699462890625,42.9532585144043,484.061767578125,2716.60009765625,283.0022277832031,232.64517211914062
2021-09-29,1737.0,42.86368942260742,482.15509033203125,2687.070068359375,283.4813537597656,235.04696655273438
2021-09-30,1697.989990234375,42.24665832519531,476.12567138671875,2673.52001953125,281.4051818847656,227.99107360839844
